domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,nodes_per_second,heuristic_name,heuristic_elapsed_time,total_landmarks,disj_landmarks,abtask_landmarks,operator_landmarks,method_landmarks,fact_landmarks
Blocksworld-GTOHP,p23,lmc-lmcount,,,,,lmcount,0.0693,255,254,0,1,0,
Blocksworld-GTOHP,p23,mt-lmcount,,,,,lmcount,0.0057,223,0,111,1,0,
Blocksworld-GTOHP,p05,bu-lmcount,0.1691,70,44094,262664.86,lmcount,0.0011,80,0,13,1,53,
Blocksworld-GTOHP,p05,bid-lmcount,0.1418,70,34151,245257.88,lmcount,0.0025,172,0,50,19,53,
Blocksworld-GTOHP,p05,lmc-lmcount,0.1384,70,41226,302457.55,lmcount,0.002,35,34,0,1,0,
Blocksworld-GTOHP,p05,mt-lmcount,0.164,70,44153,270087.41,lmcount,0.0005,27,0,13,1,0,
Blocksworld-GTOHP,p07,bu-lmcount,0.0589,83,14998,260962.99,lmcount,0.0013,95,0,14,1,66,
Blocksworld-GTOHP,p07,bid-lmcount,0.0498,83,12053,258185.16,lmcount,0.003,174,0,47,14,66,
Blocksworld-GTOHP,p07,lmc-lmcount,0.0485,83,15221,329195.29,lmcount,0.0022,34,33,0,1,0,
Blocksworld-GTOHP,p07,mt-lmcount,0.0603,83,16481,276043.75,lmcount,0.0005,29,0,14,1,0,
Blocksworld-GTOHP,p08,bu-lmcount,1.5403,118,296809,192957.14,lmcount,0.002,125,0,18,1,88,
Blocksworld-GTOHP,p08,bid-lmcount,1.2404,118,225720,182854.57,lmcount,0.0059,252,0,71,22,88,
Blocksworld-GTOHP,p08,lmc-lmcount,1.2841,118,294869,230524.08,lmcount,0.0049,48,47,0,1,0,
Blocksworld-GTOHP,p08,mt-lmcount,1.6986,118,326303,192202.3,lmcount,0.0008,37,0,18,1,0,
Blocksworld-GTOHP,p21,bu-lmcount,,,,,lmcount,0.0129,348,0,55,1,237,
Blocksworld-GTOHP,p21,bid-lmcount,,,,,lmcount,0.0264,655,0,184,50,237,
Blocksworld-GTOHP,p21,lmc-lmcount,,,,,lmcount,0.021,130,129,0,1,0,
Blocksworld-GTOHP,p21,mt-lmcount,,,,,lmcount,0.0023,111,0,55,1,0,
Blocksworld-GTOHP,p13,bu-lmcount,3.9406,144,569849,144733.34,lmcount,0.0033,167,0,22,1,122,
Blocksworld-GTOHP,p13,bid-lmcount,1.175,144,198116,169720.26,lmcount,0.0076,343,0,93,33,124,
Blocksworld-GTOHP,p13,lmc-lmcount,3.1638,144,564550,178795.37,lmcount,0.0062,65,64,0,1,0,
Blocksworld-GTOHP,p13,mt-lmcount,4.4336,144,662100,149368.64,lmcount,0.0009,45,0,22,1,0,
Blocksworld-GTOHP,p20,bu-lmcount,,,,,lmcount,0.0105,264,0,37,1,189,
Blocksworld-GTOHP,p20,bid-lmcount,,,,,lmcount,0.0169,540,0,152,47,189,
Blocksworld-GTOHP,p20,lmc-lmcount,,,,,lmcount,0.0167,99,98,0,1,0,
Blocksworld-GTOHP,p20,mt-lmcount,,,,,lmcount,0.0031,75,0,37,1,0,
Blocksworld-GTOHP,p26,bu-lmcount,,,,,lmcount,0.4569,2083,0,313,1,1456,
Blocksworld-GTOHP,p26,bid-lmcount,,,,,lmcount,0.9941,4088,0,1163,306,1456,
Blocksworld-GTOHP,p26,lmc-lmcount,,,,,lmcount,0.5895,696,695,0,1,0,
Blocksworld-GTOHP,p26,mt-lmcount,,,,,lmcount,0.0361,627,0,313,1,0,
Blocksworld-GTOHP,p29,bu-lmcount,,,,,lmcount,4.3372,5580,0,832,3,3913,
Blocksworld-GTOHP,p29,bid-lmcount,,,,,lmcount,9.5926,10923,0,3106,798,3913,
Blocksworld-GTOHP,p29,lmc-lmcount,,,,,lmcount,4.6586,1781,1778,0,3,0,
Blocksworld-GTOHP,p29,mt-lmcount,,,,,lmcount,0.3315,1667,0,832,3,0,
Blocksworld-GTOHP,p17,bu-lmcount,,,,,lmcount,0.0075,237,0,34,1,168,
Blocksworld-GTOHP,p17,bid-lmcount,,,,,lmcount,0.0139,482,0,137,40,168,
Blocksworld-GTOHP,p17,lmc-lmcount,,,,,lmcount,0.0125,94,93,0,1,0,
Blocksworld-GTOHP,p17,mt-lmcount,,,,,lmcount,0.0016,69,0,34,1,0,
Blocksworld-GTOHP,p06,bu-lmcount,0.082,78,21855,271243.63,lmcount,0.0013,92,0,13,1,65,
Blocksworld-GTOHP,p06,bid-lmcount,0.0382,78,8992,267827.36,lmcount,0.0045,186,0,52,17,65,
Blocksworld-GTOHP,p06,lmc-lmcount,0.0748,78,23077,319822.21,lmcount,0.0025,36,35,0,1,0,
Blocksworld-GTOHP,p06,mt-lmcount,0.0875,78,24977,287289.92,lmcount,0.0005,27,0,13,1,0,
Blocksworld-GTOHP,p02,bu-lmcount,0.0033,34,798,284710.33,lmcount,0.0005,44,0,7,1,29,
Blocksworld-GTOHP,p02,bid-lmcount,0.002,34,255,301535.81,lmcount,0.0011,91,0,26,10,29,
Blocksworld-GTOHP,p02,lmc-lmcount,0.003,34,785,382629.71,lmcount,0.0009,20,19,0,1,0,
Blocksworld-GTOHP,p02,mt-lmcount,0.0028,34,833,338060.5,lmcount,0.0002,15,0,7,1,0,
Blocksworld-GTOHP,p14,bu-lmcount,2.1143,163,358172,169717.0,lmcount,0.0038,182,0,24,1,133,
Blocksworld-GTOHP,p14,bid-lmcount,1.4847,163,240133,162675.38,lmcount,0.0085,366,0,100,31,135,
Blocksworld-GTOHP,p14,lmc-lmcount,1.7714,163,363363,206618.84,lmcount,0.0127,71,70,0,1,0,
Blocksworld-GTOHP,p14,mt-lmcount,2.6931,163,444788,165229.45,lmcount,0.001,49,0,24,1,0,
Blocksworld-GTOHP,p04,bu-lmcount,0.0108,61,2899,291904.63,lmcount,0.0008,66,0,9,1,47,
Blocksworld-GTOHP,p04,bid-lmcount,0.0113,61,2669,279648.21,lmcount,0.0017,135,0,36,14,49,
Blocksworld-GTOHP,p04,lmc-lmcount,0.0108,61,2856,313691.37,lmcount,0.0016,24,23,0,1,0,
Blocksworld-GTOHP,p04,mt-lmcount,0.0103,61,2935,296404.75,lmcount,0.0003,19,0,9,1,0,
Blocksworld-GTOHP,p25,bu-lmcount,,,,,lmcount,0.1864,1379,0,212,2,953,
Blocksworld-GTOHP,p25,bid-lmcount,,,,,lmcount,0.3999,2689,0,765,206,953,
Blocksworld-GTOHP,p25,lmc-lmcount,,,,,lmcount,0.2381,484,482,0,2,0,
Blocksworld-GTOHP,p25,mt-lmcount,,,,,lmcount,0.0168,426,0,212,2,0,
Blocksworld-GTOHP,p03,bu-lmcount,0.0018,38,462,349210.39,lmcount,0.0004,47,0,6,1,34,
Blocksworld-GTOHP,p03,bid-lmcount,0.0024,38,411,310941.37,lmcount,0.001,99,0,25,12,37,
Blocksworld-GTOHP,p03,lmc-lmcount,0.0022,38,427,402555.14,lmcount,0.001,18,17,0,1,0,
Blocksworld-GTOHP,p03,mt-lmcount,0.0016,38,462,356338.44,lmcount,0.0002,13,0,6,1,0,
Blocksworld-GTOHP,p12,bu-lmcount,11.4459,149,1450402,126788.72,lmcount,0.0063,168,0,22,1,123,
Blocksworld-GTOHP,p12,bid-lmcount,9.0505,149,1112458,123019.55,lmcount,0.0075,330,0,91,25,123,
Blocksworld-GTOHP,p12,lmc-lmcount,9.2395,149,1358235,147134.23,lmcount,0.0082,64,63,0,1,0,
Blocksworld-GTOHP,p12,mt-lmcount,10.8091,149,1465160,135566.53,lmcount,0.0013,45,0,22,1,0,
Blocksworld-HPDDL,pfile_020,bu-lmcount,5.3111,86,1371349,258427.31,lmcount,0.0044,101,0,2,2,95,
Blocksworld-HPDDL,pfile_020,bid-lmcount,5.2533,86,1371349,261316.01,lmcount,0.0053,101,0,2,2,95,
Blocksworld-HPDDL,pfile_020,lmc-lmcount,,,,,lmcount,0.0036,2,1,0,1,0,
Blocksworld-HPDDL,pfile_020,mt-lmcount,,,,,lmcount,0.0007,6,0,2,2,0,
Blocksworld-HPDDL,pfile_060,bu-lmcount,,,,,lmcount,0.0233,298,0,2,2,292,
Blocksworld-HPDDL,pfile_060,bid-lmcount,,,,,lmcount,0.0411,298,0,2,2,292,
Blocksworld-HPDDL,pfile_060,lmc-lmcount,,,,,lmcount,0.0186,2,1,0,1,0,
Blocksworld-HPDDL,pfile_060,mt-lmcount,,,,,lmcount,0.0032,6,0,2,2,0,
Blocksworld-HPDDL,pfile_100,bu-lmcount,,,,,lmcount,0.0615,500,0,2,2,494,
Blocksworld-HPDDL,pfile_100,bid-lmcount,,,,,lmcount,0.1217,500,0,2,2,494,
Blocksworld-HPDDL,pfile_100,lmc-lmcount,,,,,lmcount,0.0541,2,1,0,1,0,
Blocksworld-HPDDL,pfile_100,mt-lmcount,,,,,lmcount,0.0074,6,0,2,2,0,
Blocksworld-HPDDL,pfile_300,bu-lmcount,,,,,lmcount,0.6684,1491,0,2,2,1485,
Blocksworld-HPDDL,pfile_300,bid-lmcount,,,,,lmcount,1.3466,1491,0,2,2,1485,
Blocksworld-HPDDL,pfile_300,lmc-lmcount,,,,,lmcount,0.5642,2,1,0,1,0,
Blocksworld-HPDDL,pfile_300,mt-lmcount,,,,,lmcount,0.0793,6,0,2,2,0,
Blocksworld-HPDDL,pfile_035,bu-lmcount,,,,,lmcount,0.0129,179,0,2,2,173,
Blocksworld-HPDDL,pfile_035,bid-lmcount,,,,,lmcount,0.0156,179,0,2,2,173,
Blocksworld-HPDDL,pfile_035,lmc-lmcount,,,,,lmcount,0.0106,2,1,0,1,0,
Blocksworld-HPDDL,pfile_035,mt-lmcount,,,,,lmcount,0.0017,6,0,2,2,0,
Blocksworld-HPDDL,pfile_850,bu-lmcount,,,,,lmcount,8.9155,4228,0,2,2,4222,
Blocksworld-HPDDL,pfile_850,bid-lmcount,,,,,lmcount,17.2859,4228,0,2,2,4222,
Blocksworld-HPDDL,pfile_850,lmc-lmcount,,,,,lmcount,6.8723,2,1,0,1,0,
Blocksworld-HPDDL,pfile_850,mt-lmcount,,,,,lmcount,1.2543,6,0,2,2,0,
Blocksworld-HPDDL,pfile_030,bu-lmcount,,,,,lmcount,0.005,150,0,2,2,144,
Blocksworld-HPDDL,pfile_030,bid-lmcount,,,,,lmcount,0.0135,150,0,2,2,144,
Blocksworld-HPDDL,pfile_030,lmc-lmcount,,,,,lmcount,0.0073,2,1,0,1,0,
Blocksworld-HPDDL,pfile_030,mt-lmcount,,,,,lmcount,0.0011,6,0,2,2,0,
Blocksworld-HPDDL,pfile_050,bu-lmcount,,,,,lmcount,0.0169,252,0,2,2,246,
Blocksworld-HPDDL,pfile_050,bid-lmcount,,,,,lmcount,0.0309,252,0,2,2,246,
Blocksworld-HPDDL,pfile_050,lmc-lmcount,,,,,lmcount,0.0137,2,1,0,1,0,
Blocksworld-HPDDL,pfile_050,mt-lmcount,,,,,lmcount,0.0026,6,0,2,2,0,
Blocksworld-HPDDL,pfile_080,bu-lmcount,,,,,lmcount,0.0361,395,0,2,2,389,
Blocksworld-HPDDL,pfile_080,bid-lmcount,,,,,lmcount,0.0731,395,0,2,2,389,
Blocksworld-HPDDL,pfile_080,lmc-lmcount,,,,,lmcount,0.0333,2,1,0,1,0,
Blocksworld-HPDDL,pfile_080,mt-lmcount,,,,,lmcount,0.0048,6,0,2,2,0,
Blocksworld-HPDDL,pfile_015,bu-lmcount,1.1812,64,355506,301498.54,lmcount,0.002,78,0,2,2,72,
Blocksworld-HPDDL,pfile_015,bid-lmcount,1.1771,64,355506,302902.56,lmcount,0.0034,78,0,2,2,72,
Blocksworld-HPDDL,pfile_015,lmc-lmcount,,,,,lmcount,0.0016,2,1,0,1,0,
Blocksworld-HPDDL,pfile_015,mt-lmcount,,,,,lmcount,0.0006,6,0,2,2,0,
Blocksworld-HPDDL,pfile_075,bu-lmcount,,,,,lmcount,0.0331,377,0,2,2,371,
Blocksworld-HPDDL,pfile_075,bid-lmcount,,,,,lmcount,0.0673,377,0,2,2,371,
Blocksworld-HPDDL,pfile_075,lmc-lmcount,,,,,lmcount,0.0309,2,1,0,1,0,
Blocksworld-HPDDL,pfile_075,mt-lmcount,,,,,lmcount,0.0047,6,0,2,2,0,
Blocksworld-HPDDL,pfile_150,bu-lmcount,,,,,lmcount,0.1429,748,0,2,2,742,
Blocksworld-HPDDL,pfile_150,bid-lmcount,,,,,lmcount,0.2862,748,0,2,2,742,
Blocksworld-HPDDL,pfile_150,lmc-lmcount,,,,,lmcount,0.1258,2,1,0,1,0,
Blocksworld-HPDDL,pfile_150,mt-lmcount,,,,,lmcount,0.018,6,0,2,2,0,
Blocksworld-HPDDL,pfile_065,bu-lmcount,,,,,lmcount,0.0237,323,0,2,2,317,
Blocksworld-HPDDL,pfile_065,bid-lmcount,,,,,lmcount,0.0485,323,0,2,2,317,
Blocksworld-HPDDL,pfile_065,lmc-lmcount,,,,,lmcount,0.0227,2,1,0,1,0,
Blocksworld-HPDDL,pfile_065,mt-lmcount,,,,,lmcount,0.0035,6,0,2,2,0,
Blocksworld-HPDDL,pfile_045,bu-lmcount,,,,,lmcount,0.0118,224,0,2,2,218,
Blocksworld-HPDDL,pfile_045,bid-lmcount,,,,,lmcount,0.0238,224,0,2,2,218,
Blocksworld-HPDDL,pfile_045,lmc-lmcount,,,,,lmcount,0.0138,2,1,0,1,0,
Blocksworld-HPDDL,pfile_045,mt-lmcount,,,,,lmcount,0.0022,6,0,2,2,0,
Blocksworld-HPDDL,pfile_040,bu-lmcount,,,,,lmcount,0.0099,203,0,2,2,197,
Blocksworld-HPDDL,pfile_040,bid-lmcount,,,,,lmcount,0.0191,203,0,2,2,197,
Blocksworld-HPDDL,pfile_040,lmc-lmcount,,,,,lmcount,0.0103,2,1,0,1,0,
Blocksworld-HPDDL,pfile_040,mt-lmcount,,,,,lmcount,0.0019,6,0,2,2,0,
Blocksworld-HPDDL,pfile_250,bu-lmcount,,,,,lmcount,0.4359,1241,0,2,2,1235,
Blocksworld-HPDDL,pfile_250,bid-lmcount,,,,,lmcount,0.885,1241,0,2,2,1235,
Blocksworld-HPDDL,pfile_250,lmc-lmcount,,,,,lmcount,0.3761,2,1,0,1,0,
Blocksworld-HPDDL,pfile_250,mt-lmcount,,,,,lmcount,0.0541,6,0,2,2,0,
Blocksworld-HPDDL,pfile_095,bu-lmcount,,,,,lmcount,0.0547,477,0,2,2,471,
Blocksworld-HPDDL,pfile_095,bid-lmcount,,,,,lmcount,0.1109,477,0,2,2,471,
Blocksworld-HPDDL,pfile_095,lmc-lmcount,,,,,lmcount,0.0496,2,1,0,1,0,
Blocksworld-HPDDL,pfile_095,mt-lmcount,,,,,lmcount,0.0068,6,0,2,2,0,
Blocksworld-HPDDL,pfile_010,bu-lmcount,0.0227,43,7306,334150.27,lmcount,0.0008,54,0,2,2,48,
Blocksworld-HPDDL,pfile_010,bid-lmcount,0.0257,43,7306,305842.52,lmcount,0.0017,54,0,2,2,48,
Blocksworld-HPDDL,pfile_010,lmc-lmcount,1.1065,43,326620,295437.09,lmcount,0.0009,2,1,0,1,0,
Blocksworld-HPDDL,pfile_010,mt-lmcount,1.1974,43,320294,267578.43,lmcount,0.0003,6,0,2,2,0,
Blocksworld-HPDDL,pfile_500,bu-lmcount,,,,,lmcount,2.306,2483,0,2,2,2477,
Blocksworld-HPDDL,pfile_500,bid-lmcount,,,,,lmcount,4.6187,2483,0,2,2,2477,
Blocksworld-HPDDL,pfile_500,lmc-lmcount,,,,,lmcount,1.861,2,1,0,1,0,
Blocksworld-HPDDL,pfile_500,mt-lmcount,,,,,lmcount,0.3327,6,0,2,2,0,
Blocksworld-HPDDL,pfile_090,bu-lmcount,,,,,lmcount,0.0485,450,0,2,2,444,
Blocksworld-HPDDL,pfile_090,bid-lmcount,,,,,lmcount,0.0977,450,0,2,2,444,
Blocksworld-HPDDL,pfile_090,lmc-lmcount,,,,,lmcount,0.0439,2,1,0,1,0,
Blocksworld-HPDDL,pfile_090,mt-lmcount,,,,,lmcount,0.0064,6,0,2,2,0,
Blocksworld-HPDDL,pfile_070,bu-lmcount,,,,,lmcount,0.0371,347,0,2,2,341,
Blocksworld-HPDDL,pfile_070,bid-lmcount,,,,,lmcount,0.0564,347,0,2,2,341,
Blocksworld-HPDDL,pfile_070,lmc-lmcount,,,,,lmcount,0.0258,2,1,0,1,0,
Blocksworld-HPDDL,pfile_070,mt-lmcount,,,,,lmcount,0.0052,6,0,2,2,0,
Blocksworld-HPDDL,pfile_600,bu-lmcount,,,,,lmcount,3.6526,2980,0,2,2,2974,
Blocksworld-HPDDL,pfile_600,bid-lmcount,,,,,lmcount,7.1581,2980,0,2,2,2974,
Blocksworld-HPDDL,pfile_600,lmc-lmcount,,,,,lmcount,2.9018,2,1,0,1,0,
Blocksworld-HPDDL,pfile_600,mt-lmcount,,,,,lmcount,0.4908,6,0,2,2,0,
Blocksworld-HPDDL,pfile_085,bu-lmcount,,,,,lmcount,0.0416,423,0,2,2,417,
Blocksworld-HPDDL,pfile_085,bid-lmcount,,,,,lmcount,0.0841,423,0,2,2,417,
Blocksworld-HPDDL,pfile_085,lmc-lmcount,,,,,lmcount,0.0383,2,1,0,1,0,
Blocksworld-HPDDL,pfile_085,mt-lmcount,,,,,lmcount,0.0056,6,0,2,2,0,
Blocksworld-HPDDL,pfile_005,bu-lmcount,0.0014,20,399,379226.67,lmcount,0.0003,30,0,2,2,24,
Blocksworld-HPDDL,pfile_005,bid-lmcount,0.0017,20,399,384718.92,lmcount,0.0006,30,0,2,2,24,
Blocksworld-HPDDL,pfile_005,lmc-lmcount,0.0019,20,612,418951.21,lmcount,0.0004,2,1,0,1,0,
Blocksworld-HPDDL,pfile_005,mt-lmcount,0.0032,20,602,211915.32,lmcount,0.0002,6,0,2,2,0,
Blocksworld-HPDDL,pfile_200,bu-lmcount,,,,,lmcount,0.2632,991,0,2,2,985,
Blocksworld-HPDDL,pfile_200,bid-lmcount,,,,,lmcount,0.5287,991,0,2,2,985,
Blocksworld-HPDDL,pfile_200,lmc-lmcount,,,,,lmcount,0.2274,2,1,0,1,0,
Blocksworld-HPDDL,pfile_200,mt-lmcount,,,,,lmcount,0.0339,6,0,2,2,0,
Blocksworld-HPDDL,pfile_1000,bu-lmcount,,,,,lmcount,13.8325,4977,0,2,2,4971,
Blocksworld-HPDDL,pfile_1000,bid-lmcount,,,,,lmcount,26.6556,4977,0,2,2,4971,
Blocksworld-HPDDL,pfile_1000,lmc-lmcount,,,,,lmcount,10.3624,2,1,0,1,0,
Blocksworld-HPDDL,pfile_1000,mt-lmcount,,,,,lmcount,1.9018,6,0,2,2,0,
Blocksworld-HPDDL,pfile_700,bu-lmcount,,,,,lmcount,5.3532,3479,0,2,2,3473,
Blocksworld-HPDDL,pfile_700,bid-lmcount,,,,,lmcount,10.5542,3479,0,2,2,3473,
Blocksworld-HPDDL,pfile_700,lmc-lmcount,,,,,lmcount,4.2402,2,1,0,1,0,
Blocksworld-HPDDL,pfile_700,mt-lmcount,,,,,lmcount,0.7598,6,0,2,2,0,
Blocksworld-HPDDL,pfile_055,bu-lmcount,,,,,lmcount,0.0167,274,0,2,2,268,
Blocksworld-HPDDL,pfile_055,bid-lmcount,,,,,lmcount,0.0344,274,0,2,2,268,
Blocksworld-HPDDL,pfile_055,lmc-lmcount,,,,,lmcount,0.0162,2,1,0,1,0,
Blocksworld-HPDDL,pfile_055,mt-lmcount,,,,,lmcount,0.0029,6,0,2,2,0,
Blocksworld-HPDDL,pfile_400,bu-lmcount,,,,,lmcount,1.3553,1986,0,2,2,1980,
Blocksworld-HPDDL,pfile_400,bid-lmcount,,,,,lmcount,2.6824,1986,0,2,2,1980,
Blocksworld-HPDDL,pfile_400,lmc-lmcount,,,,,lmcount,1.0992,2,1,0,1,0,
Blocksworld-HPDDL,pfile_400,mt-lmcount,,,,,lmcount,0.1931,6,0,2,2,0,
Blocksworld-HPDDL,pfile_025,bu-lmcount,,,,,lmcount,0.0038,128,0,2,2,122,
Blocksworld-HPDDL,pfile_025,bid-lmcount,,,,,lmcount,0.0089,128,0,2,2,122,
Blocksworld-HPDDL,pfile_025,lmc-lmcount,,,,,lmcount,0.0046,2,1,0,1,0,
Blocksworld-HPDDL,pfile_025,mt-lmcount,,,,,lmcount,0.0014,6,0,2,2,0,
Childsnack,p01,bu-lmcount,,,,,lmcount,0.4189,59,0,11,1,36,
Childsnack,p01,bid-lmcount,,,,,lmcount,2.6448,59,0,11,1,36,
Childsnack,p01,lmc-lmcount,,,,,lmcount,0.0919,30,29,0,1,0,
Childsnack,p01,mt-lmcount,,,,,lmcount,0.388,23,0,11,1,0,
Childsnack,p09,bu-lmcount,,,,,lmcount,6.7903,86,0,16,1,53,
Childsnack,p09,bid-lmcount,,,,,lmcount,282.9733,86,0,16,1,53,
Childsnack,p09,lmc-lmcount,,,,,lmcount,0.6395,40,39,0,1,0,
Childsnack,p09,mt-lmcount,,,,,lmcount,6.29,33,0,16,1,0,
Childsnack,p10,bu-lmcount,,,,,lmcount,6.9248,86,0,16,1,53,
Childsnack,p10,bid-lmcount,,,,,lmcount,299.4592,86,0,16,1,53,
Childsnack,p10,lmc-lmcount,,,,,lmcount,0.6721,40,39,0,1,0,
Childsnack,p10,mt-lmcount,,,,,lmcount,6.4473,33,0,16,1,0,
Childsnack,p05,bu-lmcount,,,,,lmcount,2.7946,75,0,14,1,46,
Childsnack,p05,bid-lmcount,,,,,lmcount,72.9348,75,0,14,1,46,
Childsnack,p05,lmc-lmcount,,,,,lmcount,0.3489,36,35,0,1,0,
Childsnack,p05,mt-lmcount,,,,,lmcount,2.4985,29,0,14,1,0,
Childsnack,p07,bu-lmcount,,,,,lmcount,5.8992,81,0,15,1,50,
Childsnack,p07,bid-lmcount,,,,,lmcount,244.6985,81,0,15,1,50,
Childsnack,p07,lmc-lmcount,,,,,lmcount,0.516,38,37,0,1,0,
Childsnack,p07,mt-lmcount,,,,,lmcount,5.4249,31,0,15,1,0,
Childsnack,p08,bu-lmcount,,,,,lmcount,6.2302,81,0,15,1,50,
Childsnack,p08,bid-lmcount,,,,,lmcount,209.1226,81,0,15,1,50,
Childsnack,p08,lmc-lmcount,,,,,lmcount,0.5055,38,37,0,1,0,
Childsnack,p08,mt-lmcount,,,,,lmcount,5.2499,31,0,15,1,0,
Childsnack,p06,bu-lmcount,,,,,lmcount,2.5933,75,0,14,1,46,
Childsnack,p06,bid-lmcount,,,,,lmcount,76.8365,75,0,14,1,46,
Childsnack,p06,lmc-lmcount,,,,,lmcount,0.3138,36,35,0,1,0,
Childsnack,p06,mt-lmcount,,,,,lmcount,2.4323,29,0,14,1,0,
Childsnack,p02,bu-lmcount,,,,,lmcount,0.3847,59,0,11,1,36,
Childsnack,p02,bid-lmcount,,,,,lmcount,2.8625,59,0,11,1,36,
Childsnack,p02,lmc-lmcount,,,,,lmcount,0.0937,30,29,0,1,0,
Childsnack,p02,mt-lmcount,,,,,lmcount,0.3387,23,0,11,1,0,
Childsnack,p04,bu-lmcount,,,,,lmcount,2.0975,70,0,13,1,43,
Childsnack,p04,bid-lmcount,,,,,lmcount,36.2999,70,0,13,1,43,
Childsnack,p04,lmc-lmcount,,,,,lmcount,0.2503,34,33,0,1,0,
Childsnack,p04,mt-lmcount,,,,,lmcount,1.9523,27,0,13,1,0,
Childsnack,p03,bu-lmcount,,,,,lmcount,0.9882,65,0,12,1,40,
Childsnack,p03,bid-lmcount,,,,,lmcount,9.9733,65,0,12,1,40,
Childsnack,p03,lmc-lmcount,,,,,lmcount,0.1547,32,31,0,1,0,
Childsnack,p03,mt-lmcount,,,,,lmcount,0.9644,25,0,12,1,0,
Depots,p22,bu-lmcount,,,,,lmcount,0.0279,196,0,19,1,157,
Depots,p22,bid-lmcount,,,,,lmcount,0.0586,200,0,21,1,157,
Depots,p22,lmc-lmcount,,,,,lmcount,0.0323,86,85,0,1,0,
Depots,p22,mt-lmcount,,,,,lmcount,0.008,39,0,19,1,0,
Depots,p16,bu-lmcount,0.4981,40,119474,242547.67,lmcount,0.0054,69,0,6,1,56,
Depots,p16,bid-lmcount,0.4869,40,119474,252319.48,lmcount,0.0133,71,0,7,1,56,
Depots,p16,lmc-lmcount,0.3005,40,92127,318617.12,lmcount,0.0112,26,25,0,1,0,
Depots,p16,mt-lmcount,0.5048,40,123060,245502.95,lmcount,0.0034,13,0,6,1,0,
Depots,p15,bu-lmcount,0.243,100,58942,252132.2,lmcount,0.0092,136,0,16,1,103,
Depots,p15,bid-lmcount,0.2513,100,58942,253839.27,lmcount,0.019,136,0,16,1,103,
Depots,p15,lmc-lmcount,0.2159,100,59543,293040.52,lmcount,0.0126,57,56,0,1,0,
Depots,p15,mt-lmcount,0.2607,100,63337,246102.3,lmcount,0.0033,33,0,16,1,0,
Depots,p19,bu-lmcount,0.5786,56,148708,260693.13,lmcount,0.0081,92,0,8,1,75,
Depots,p19,bid-lmcount,0.5784,56,148708,264613.16,lmcount,0.0164,94,0,9,1,75,
Depots,p19,lmc-lmcount,0.496,56,143991,296816.79,lmcount,0.0108,35,34,0,1,0,
Depots,p19,mt-lmcount,0.6898,56,166365,242293.32,lmcount,0.003,17,0,8,1,0,
Depots,p24,bu-lmcount,,,,,lmcount,0.2294,450,0,51,1,347,
Depots,p24,bid-lmcount,,,,,lmcount,0.4996,470,0,61,1,347,
Depots,p24,lmc-lmcount,,,,,lmcount,0.2289,187,186,0,1,0,
Depots,p24,mt-lmcount,,,,,lmcount,0.0527,103,0,51,1,0,
Depots,p01,bu-lmcount,0.0012,14,218,348194.32,lmcount,0.0005,29,0,3,1,22,
Depots,p01,bid-lmcount,0.0017,14,218,341051.2,lmcount,0.001,29,0,3,1,22,
Depots,p01,lmc-lmcount,0.0015,14,218,380348.7,lmcount,0.0009,11,10,0,1,0,
Depots,p01,mt-lmcount,0.0009,14,221,369888.74,lmcount,0.0003,7,0,3,1,0,
Depots,p27,bu-lmcount,,,,,lmcount,3.8505,1017,0,129,1,758,
Depots,p27,bid-lmcount,,,,,lmcount,10.7326,1061,0,151,1,758,
Depots,p27,lmc-lmcount,,,,,lmcount,3.1588,413,412,0,1,0,
Depots,p27,mt-lmcount,,,,,lmcount,1.0224,259,0,129,1,0,
Depots,p09,bu-lmcount,0.4284,92,98357,232964.52,lmcount,0.0061,122,0,14,1,93,
Depots,p09,bid-lmcount,0.439,92,98305,232005.34,lmcount,0.0152,126,0,16,1,93,
Depots,p09,lmc-lmcount,0.3638,92,98899,279528.5,lmcount,0.0099,46,45,0,1,0,
Depots,p09,mt-lmcount,0.4499,92,105569,235768.7,lmcount,0.0021,29,0,14,1,0,
Depots,p10,bu-lmcount,0.0069,37,1453,276411.63,lmcount,0.0015,58,0,5,1,47,
Depots,p10,bid-lmcount,0.009,37,1453,259808.32,lmcount,0.0033,62,0,7,1,47,
Depots,p10,lmc-lmcount,0.0085,37,1395,350027.16,lmcount,0.0044,25,24,0,1,0,
Depots,p10,mt-lmcount,0.0069,37,1665,268070.94,lmcount,0.0007,11,0,5,1,0,
Depots,p11,bu-lmcount,0.0982,72,26304,282538.31,lmcount,0.005,100,0,11,1,77,
Depots,p11,bid-lmcount,0.1047,72,26304,279005.77,lmcount,0.0103,100,0,11,1,77,
Depots,p11,lmc-lmcount,0.0851,72,25164,325523.52,lmcount,0.0077,46,45,0,1,0,
Depots,p11,mt-lmcount,0.1159,72,31530,277924.34,lmcount,0.0024,23,0,11,1,0,
Depots,p28,bu-lmcount,,,,,lmcount,11.0423,1382,0,173,1,1035,
Depots,p28,bid-lmcount,,,,,lmcount,36.971,1438,0,201,1,1035,
Depots,p28,lmc-lmcount,,,,,lmcount,8.1995,523,522,0,1,0,
Depots,p28,mt-lmcount,,,,,lmcount,3.255,347,0,173,1,0,
