domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Hiking,p11,Novelty-tdg-f-t,171.8629,66,5038446,,,,,,,,,,,,,
Hiking,p11,TDG-satis,70.5753,66,3260648,,,,,,,,,,,,,
Hiking,p03,Novelty-tdg-f-t,6.2457,49,244957,,,,,,,,,,,,,
Hiking,p03,TDG-satis,2.6229,49,156636,,,,,,,,,,,,,
Hiking,p02,Novelty-tdg-f-t,1.5719,37,74997,,,,,,,,,,,,,
Hiking,p02,TDG-satis,0.6579,37,47037,,,,,,,,,,,,,
Hiking,p07,Novelty-tdg-f-t,192.5381,97,4282549,,,,,,,,,,,,,
Hiking,p07,TDG-satis,73.8773,97,2499074,,,,,,,,,,,,,
Hiking,p05,Novelty-tdg-f-t,27.4766,73,806404,,,,,,,,,,,,,
Hiking,p05,TDG-satis,18.5831,73,801329,,,,,,,,,,,,,
Hiking,p09,Novelty-tdg-f-t,13.918,40,599427,,,,,,,,,,,,,
Hiking,p09,TDG-satis,3.6707,40,264742,,,,,,,,,,,,,
Hiking,p15,Novelty-tdg-f-t,4.212,29,205743,,,,,,,,,,,,,
Hiking,p15,TDG-satis,1.2573,29,111076,,,,,,,,,,,,,
Hiking,p10,Novelty-tdg-f-t,71.4137,53,2488491,,,,,,,,,,,,,
Hiking,p10,TDG-satis,19.062,53,1106742,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile12,Novelty-tdg-f-t,11.4686,40,4128,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile12,TDG-satis,10.2906,40,53055,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile02,Novelty-tdg-f-t,8.5038,15,104,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile02,TDG-satis,8.3283,15,147,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile03,Novelty-tdg-f-t,9.9333,10,3022,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile03,TDG-satis,8.2908,10,89,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile04,Novelty-tdg-f-t,7.9876,2,9,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile04,TDG-satis,7.8395,2,9,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile01,Novelty-tdg-f-t,8.07,10,128,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile01,TDG-satis,7.892,6,89,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile09,Novelty-tdg-f-t,14.3662,33,12039,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile09,TDG-satis,9.4091,33,5707,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile06,Novelty-tdg-f-t,8.5878,11,62,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile06,TDG-satis,8.5301,11,134,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile08,Novelty-tdg-f-t,9.9221,14,131,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile08,TDG-satis,9.7565,14,318,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile05,Novelty-tdg-f-t,10.0986,17,3028,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile05,TDG-satis,8.559,17,176,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile11,Novelty-tdg-f-t,9.8706,33,301,,,,,,,,,,,,,
