domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Towers,pfile_02,LMCOUNT,0.0066,3,122,lmcount,,9,2,1,6,0,,,,,,
Towers,pfile_10,NOVELTY,8.9008,1023,739121,,,,,,,,,,,,,
Towers,pfile_10,BLIND,1.3002,1023,739121,,,,,,,,,,,,,
Towers,pfile_10,LMCOUNT,6.7675,1023,739272,lmcount,,17,2,1,14,0,,,,,,
Towers,pfile_05,NOVELTY,0.0305,31,5041,,,,,,,,,,,,,
Towers,pfile_05,BLIND,0.0075,31,5041,,,,,,,,,,,,,
Towers,pfile_05,LMCOUNT,0.0798,31,5092,lmcount,,12,2,1,9,0,,,,,,
Towers,pfile_11,NOVELTY,26.0463,2047,1851515,,,,,,,,,,,,,
Towers,pfile_11,BLIND,4.2141,2047,1851515,,,,,,,,,,,,,
Towers,pfile_11,LMCOUNT,16.6952,2047,1851692,lmcount,,18,2,1,15,0,,,,,,
Towers,pfile_07,NOVELTY,0.324,127,41215,,,,,,,,,,,,,
Towers,pfile_07,BLIND,0.0586,127,41215,,,,,,,,,,,,,
Towers,pfile_07,LMCOUNT,0.4718,127,41300,lmcount,,14,2,1,11,0,,,,,,
Towers,pfile_04,NOVELTY,0.0144,15,1601,,,,,,,,,,,,,
Towers,pfile_04,BLIND,0.0025,15,1601,,,,,,,,,,,,,
Towers,pfile_04,LMCOUNT,0.0351,15,1638,lmcount,,11,2,1,8,0,,,,,,
Towers,pfile_09,NOVELTY,2.9984,511,289485,,,,,,,,,,,,,
Towers,pfile_09,BLIND,0.478,511,289485,,,,,,,,,,,,,
Towers,pfile_09,LMCOUNT,2.7281,511,289612,lmcount,,16,2,1,13,0,,,,,,
Transport,pfile11,NOVELTY,0.0082,20,548,,,,,,,,,,,,,
Transport,pfile05,NOVELTY,26.5494,32,817085,,,,,,,,,,,,,
Transport,pfile10,NOVELTY,8.888,35,213777,,,,,,,,,,,,,
Transport,pfile03,NOVELTY,0.4528,15,23306,,,,,,,,,,,,,
Transport,pfile02,NOVELTY,0.0131,19,1133,,,,,,,,,,,,,
Transport,pfile04,NOVELTY,0.0896,22,4659,,,,,,,,,,,,,
Transport,pfile07,NOVELTY,7.5272,32,231853,,,,,,,,,,,,,
Transport,pfile09,NOVELTY,5.5431,31,162050,,,,,,,,,,,,,
Transport,pfile01,NOVELTY,0.0005,8,49,,,,,,,,,,,,,
Transport,pfile01,BLIND,0.0176,8,4331,,,,,,,,,,,,,
